Root, R, G, B, mean R, mean G, mean B, sd R, sd G, sd B, Mult, NOTES: Records all roots in first image only.
0, 98, 108, 113, 117.37, 121.57, 120.37, 10.37, 7.69, 5.04
0, 98, 106, 115, 117.09, 121.35, 120.29, 10.56, 7.86, 5.05
0, 101, 108, 118, 116.86, 121.16, 120.26, 10.66, 7.96, 5.02
0, 102, 110, 120, 116.65, 121.00, 120.25, 10.73, 8.02, 4.98
0, 102, 109, 118, 116.44, 120.83, 120.22, 10.79, 8.08, 4.95
0, 101, 108, 114, 116.23, 120.66, 120.14, 10.86, 8.17, 4.97
0, 99, 106, 110, 116.00, 120.46, 120.00, 10.97, 8.29, 5.08
0, 97, 105, 108, 115.75, 120.25, 119.84, 11.12, 8.42, 5.23
0, 97, 104, 108, 115.50, 120.04, 119.68, 11.25, 8.57, 5.37
0, 97, 106, 109, 115.26, 119.86, 119.55, 11.37, 8.66, 5.47
0, 100, 108, 111, 115.06, 119.71, 119.44, 11.43, 8.71, 5.52
0, 102, 110, 112, 114.90, 119.58, 119.34, 11.45, 8.72, 5.55
0, 104, 111, 114, 114.76, 119.47, 119.28, 11.45, 8.72, 5.55
0, 106, 113, 114, 114.65, 119.40, 119.21, 11.42, 8.70, 5.54
0, 107, 114, 115, 114.56, 119.33, 119.16, 11.38, 8.66, 5.53
0, 103, 111, 112, 114.42, 119.23, 119.07, 11.38, 8.66, 5.55
0, 100, 108, 109, 114.25, 119.10, 118.95, 11.42, 8.69, 5.62
0, 99, 108, 111, 114.07, 118.96, 118.86, 11.47, 8.73, 5.66
0, 101, 109, 112, 113.92, 118.85, 118.78, 11.49, 8.74, 5.67
0, 106, 113, 115, 113.83, 118.78, 118.74, 11.45, 8.71, 5.65
0, 111, 116, 119, 113.80, 118.75, 118.74, 11.39, 8.67, 5.62
0, 115, 120, 122, 113.81, 118.76, 118.78, 11.33, 8.62, 5.60
0, 116, 122, 124, 113.83, 118.80, 118.83, 11.27, 8.58, 5.60
0, 113, 119, 124, 113.82, 118.80, 118.89, 11.20, 8.53, 5.59
0, 107, 114, 120, 113.75, 118.75, 118.90, 11.16, 8.50, 5.56
0, 102, 110, 117, 113.62, 118.66, 118.88, 11.17, 8.50, 5.53
0, 100, 108, 116, 113.48, 118.54, 118.85, 11.20, 8.52, 5.51
0, 102, 110, 117, 113.36, 118.45, 118.83, 11.20, 8.52, 5.49
0, 102, 109, 117, 113.24, 118.35, 118.81, 11.20, 8.53, 5.46
0, 100, 106, 113, 113.10, 118.23, 118.75, 11.22, 8.58, 5.46
0, 97, 103, 110, 112.94, 118.07, 118.66, 11.28, 8.67, 5.51
0, 98, 104, 110, 112.79, 117.93, 118.58, 11.33, 8.74, 5.55
0, 102, 107, 112, 112.68, 117.82, 118.51, 11.32, 8.77, 5.56
0, 107, 111, 115, 112.62, 117.75, 118.48, 11.28, 8.75, 5.54
0, 112, 115, 119, 112.62, 117.73, 118.48, 11.22, 8.71, 5.51
0, 114, 117, 121, 112.63, 117.72, 118.50, 11.17, 8.67, 5.49
0, 112, 115, 120, 112.62, 117.69, 118.52, 11.11, 8.63, 5.47
0, 107, 111, 117, 112.57, 117.63, 118.50, 11.07, 8.61, 5.44
0, 103, 109, 115, 112.48, 117.55, 118.47, 11.06, 8.61, 5.43
0, 100, 107, 113, 112.36, 117.45, 118.42, 11.07, 8.63, 5.43
0, 98, 105, 110, 112.23, 117.33, 118.34, 11.11, 8.68, 5.46
0, 96, 104, 108, 112.08, 117.21, 118.25, 11.16, 8.73, 5.53
0, 97, 105, 109, 111.95, 117.10, 118.16, 11.21, 8.77, 5.57
0, 100, 109, 112, 111.84, 117.03, 118.11, 11.21, 8.76, 5.58
0, 102, 112, 115, 111.75, 116.98, 118.08, 11.20, 8.74, 5.56
0, 103, 113, 115, 111.67, 116.95, 118.05, 11.18, 8.70, 5.54
0, 103, 114, 116, 111.60, 116.92, 118.04, 11.16, 8.67, 5.52
0, 102, 113, 115, 111.51, 116.89, 118.01, 11.15, 8.64, 5.51
0, 98, 107, 112, 111.40, 116.80, 117.96, 11.17, 8.65, 5.51
0, 98, 106, 112, 111.28, 116.71, 117.91, 11.19, 8.67, 5.51
0, 100, 108, 113, 111.19, 116.64, 117.86, 11.19, 8.67, 5.51
0, 102, 110, 114, 111.11, 116.58, 117.83, 11.17, 8.66, 5.50
0, 102, 110, 113, 111.03, 116.53, 117.79, 11.16, 8.64, 5.49
0, 100, 108, 111, 110.94, 116.45, 117.74, 11.16, 8.64, 5.50
0, 100, 108, 112, 110.85, 116.39, 117.69, 11.16, 8.64, 5.50
0, 101, 109, 115, 110.77, 116.33, 117.67, 11.14, 8.63, 5.49
0, 103, 110, 118, 110.71, 116.27, 117.67, 11.12, 8.61, 5.46
0, 104, 111, 120, 110.66, 116.23, 117.69, 11.09, 8.59, 5.45
0, 103, 110, 120, 110.60, 116.18, 117.71, 11.07, 8.57, 5.43
0, 101, 106, 117, 110.52, 116.10, 117.70, 11.06, 8.59, 5.41
0, 100, 105, 114, 110.44, 116.02, 117.67, 11.05, 8.61, 5.40
0, 99, 104, 114, 110.35, 115.92, 117.64, 11.06, 8.64, 5.38
0, 99, 105, 113, 110.26, 115.84, 117.61, 11.06, 8.66, 5.38
0, 98, 105, 113, 110.17, 115.76, 117.57, 11.07, 8.68, 5.37
0, 98, 106, 114, 110.08, 115.68, 117.55, 11.08, 8.69, 5.36
0, 99, 107, 115, 109.99, 115.62, 117.53, 11.08, 8.69, 5.35
0, 100, 109, 116, 109.92, 115.57, 117.51, 11.07, 8.67, 5.33
0, 103, 112, 117, 109.87, 115.54, 117.51, 11.04, 8.65, 5.31
